epoch;accuracy;loss;val_accuracy;val_loss
0;0.2154799997806549;2.3339004516601562;0.19200000166893005;2.4027068614959717
1;0.3348200023174286;1.8016890287399292;0.30149999260902405;2.0375282764434814
2;0.3968600034713745;1.6309504508972168;0.3042999804019928;2.366807222366333
3;0.4514399766921997;1.4863500595092773;0.3707999885082245;1.9573060274124146
4;0.5028200149536133;1.3605338335037231;0.3458999991416931;2.376556634902954
5;0.5550000071525574;1.2350664138793945;0.47540000081062317;1.5997288227081299
6;0.5906999707221985;1.1375898122787476;0.4786999821662903;1.599569320678711
7;0.626039981842041;1.0484559535980225;0.560699999332428;1.3114445209503174
8;0.6546199917793274;0.9699084162712097;0.5706999897956848;1.3579927682876587
9;0.6828599572181702;0.8960716724395752;0.5496999621391296;1.4633867740631104
10;0.7063999772071838;0.8391616940498352;0.6674000024795532;1.048617959022522
11;0.7297599911689758;0.7701716423034668;0.6527000069618225;1.1022374629974365
12;0.7496599555015564;0.7153387069702148;0.6334999799728394;1.3572874069213867
13;0.7675399780273438;0.6687543392181396;0.6369999647140503;1.2467392683029175
14;0.7817400097846985;0.6276835203170776;0.6872000098228455;1.2407675981521606
15;0.7977399826049805;0.5774435997009277;0.7048999667167664;1.0984783172607422
16;0.8088600039482117;0.5453857779502869;0.7200999855995178;1.0356884002685547
17;0.8213199973106384;0.5149394273757935;0.7401999831199646;1.014470100402832
18;0.832099974155426;0.48390665650367737;0.7430999875068665;0.9397004842758179
19;0.8455199599266052;0.4482960104942322;0.7373999953269958;1.0180320739746094
20;0.8553400039672852;0.4161480665206909;0.7448999881744385;1.0091948509216309
21;0.8626999855041504;0.3954697549343109;0.7392999529838562;1.0734065771102905
22;0.8694799542427063;0.3758445978164673;0.72079998254776;1.2170313596725464
23;0.8807399868965149;0.34702131152153015;0.7458999752998352;1.1646080017089844
24;0.8844199776649475;0.3283770978450775;0.7682999968528748;1.064538598060608
25;0.8928799629211426;0.3112395405769348;0.7427999973297119;1.3445581197738647
26;0.8980199694633484;0.2991540729999542;0.7572999596595764;1.0142968893051147
27;0.903939962387085;0.279197633266449;0.7565000057220459;1.2464340925216675
28;0.9088799953460693;0.26384806632995605;0.765999972820282;1.141842007637024
29;0.9105599522590637;0.2578282058238983;0.773099958896637;1.0522162914276123
30;0.9173199534416199;0.24014656245708466;0.769599974155426;1.1379389762878418
31;0.9214199781417847;0.2297111451625824;0.7633000016212463;1.2579463720321655
32;0.9233799576759338;0.2219691276550293;0.7213999629020691;1.589529275894165
33;0.9257599711418152;0.21130163967609406;0.7720999717712402;1.1601883172988892
34;0.9302999973297119;0.20783935487270355;0.7581999897956848;1.3206452131271362
35;0.9330999851226807;0.1971505880355835;0.788100004196167;1.0651171207427979
36;0.9352999925613403;0.19021977484226227;0.7782999873161316;1.2443264722824097
37;0.9360399842262268;0.18608392775058746;0.7762999534606934;1.2554959058761597
38;0.9398799538612366;0.17507418990135193;0.7774999737739563;1.266330599784851
39;0.9430599808692932;0.17143169045448303;0.7663999795913696;1.4908477067947388
40;0.945099949836731;0.1632675677537918;0.7708999514579773;1.503391146659851
41;0.9448599815368652;0.16518187522888184;0.7834999561309814;1.1997631788253784
42;0.9492200016975403;0.15344910323619843;0.7584999799728394;1.5364086627960205
43;0.9497399926185608;0.15190336108207703;0.7807999849319458;1.4398950338363647
44;0.9491599798202515;0.1491158902645111;0.7791999578475952;1.3310093879699707
45;0.9531199932098389;0.14087329804897308;0.7803999781608582;1.383002519607544
46;0.9526999592781067;0.14018867909908295;0.7807999849319458;1.3982542753219604
47;0.9533599615097046;0.1394963413476944;0.7793999910354614;1.4525066614151
48;0.9569999575614929;0.13259735703468323;0.7780999541282654;1.445274829864502
49;0.9575600028038025;0.12843579053878784;0.7899999618530273;1.297797441482544
