epoch;accuracy;loss;val_accuracy;val_loss
0;0.3716199994087219;1.8811631202697754;0.31439998745918274;2.0315282344818115
1;0.5644000172615051;1.2040873765945435;0.33899998664855957;2.138046979904175
2;0.651199996471405;0.9827232956886292;0.5630000233650208;1.2439594268798828
3;0.7087200284004211;0.8287103772163391;0.5347999930381775;1.3371566534042358
4;0.7523800134658813;0.7075719237327576;0.6500999927520752;0.9430236220359802
5;0.7891200184822083;0.616355299949646;0.7114999890327454;0.8368774652481079
6;0.8153799772262573;0.5416613221168518;0.6473000049591064;1.055296778678894
7;0.8344399929046631;0.4895631670951843;0.7864999771118164;0.6212313771247864
8;0.8469399809837341;0.45229268074035645;0.7907000184059143;0.6280438303947449
9;0.8650799989700317;0.4001927077770233;0.8169000148773193;0.5362514853477478
10;0.8772600293159485;0.36075350642204285;0.8027999997138977;0.601599395275116
11;0.8846799731254578;0.3344116806983948;0.8123999834060669;0.5594195127487183
12;0.8954799771308899;0.3080666661262512;0.8418999910354614;0.4977521002292633
13;0.90420001745224;0.27607741951942444;0.8019999861717224;0.6015592217445374
0;0.3753800094127655;1.8836768865585327;0.34950000047683716;1.8724453449249268
1;0.561739981174469;1.2077094316482544;0.3855000138282776;1.7799409627914429
2;0.6553199887275696;0.9679790139198303;0.5016000270843506;1.4317010641098022
3;0.7160000205039978;0.8091253042221069;0.6647999882698059;0.9331261515617371
4;0.7584800124168396;0.6926445960998535;0.6883999705314636;0.9307058453559875
5;0.7892600297927856;0.60917067527771;0.7228000164031982;0.7900432348251343
0;0.36103999614715576;1.9502874612808228;0.32580000162124634;2.1220223903656006
1;0.5552399754524231;1.219766616821289;0.3077999949455261;2.0018537044525146
2;0.6492599844932556;0.9863700866699219;0.4099000096321106;1.9848843812942505
3;0.7095199823379517;0.8218582272529602;0.5266000032424927;1.362696886062622
4;0.757319986820221;0.7029085755348206;0.6212999820709229;1.0576691627502441
5;0.7875400185585022;0.6191943883895874;0.7523000240325928;0.7536889314651489
6;0.8101000189781189;0.5588106513023376;0.5472000241279602;1.469313144683838
7;0.8304200172424316;0.49818581342697144;0.7070000171661377;0.9081401228904724
8;0.8450800180435181;0.4528715908527374;0.7702000141143799;0.6783027052879333
9;0.8601800203323364;0.4092005491256714;0.8148999810218811;0.5608772039413452
10;0.8714799880981445;0.3759843707084656;0.794700026512146;0.6253979206085205
11;0.8843600153923035;0.3401251435279846;0.8093000054359436;0.576660692691803
12;0.8948799967765808;0.308695524930954;0.7835000157356262;0.6794829368591309
13;0.9007800221443176;0.2880026400089264;0.8184999823570251;0.576468825340271
14;0.9095399975776672;0.26341426372528076;0.8356999754905701;0.5125821232795715
15;0.9186599850654602;0.2402980625629425;0.7936000227928162;0.7344797253608704
16;0.9240599870681763;0.2241126000881195;0.7694000005722046;0.8452467918395996
17;0.930679976940155;0.20683245360851288;0.8118000030517578;0.6612714529037476
18;0.9331600069999695;0.19878000020980835;0.8481000065803528;0.5107168555259705
19;0.9393799901008606;0.1795019507408142;0.8574000000953674;0.48106324672698975
20;0.9428200125694275;0.17004935443401337;0.8364999890327454;0.6634865403175354
21;0.9465199708938599;0.15858490765094757;0.8238999843597412;0.6054176688194275
22;0.9496200084686279;0.1514284312725067;0.8526999950408936;0.49758613109588623
23;0.9506400227546692;0.14441774785518646;0.8479999899864197;0.5143115520477295
24;0.9531599879264832;0.13883870840072632;0.8510000109672546;0.5711485147476196
25;0.957040011882782;0.1278323531150818;0.863099992275238;0.5297865271568298
26;0.9592199921607971;0.12503580749034882;0.8659999966621399;0.49806347489356995
27;0.9610000252723694;0.11581888049840927;0.8565999865531921;0.57014000415802
28;0.9635599851608276;0.10904603451490402;0.8533999919891357;0.5587682723999023
29;0.9638000130653381;0.10866357386112213;0.8578000068664551;0.5578138828277588
30;0.9641199707984924;0.10783614218235016;0.8603000044822693;0.5566188097000122
31;0.9669600129127502;0.09980043768882751;0.85589998960495;0.6555593609809875
32;0.9696599841117859;0.08941330015659332;0.8676000237464905;0.6388228535652161
33;0.9702000021934509;0.0923040434718132;0.8659999966621399;0.5452359914779663
