epoch;accuracy;loss;val_accuracy;val_loss
0;0.37435999512672424;1.7217826843261719;0.5130000114440918;1.3944181203842163
1;0.6007199883460999;1.130274772644043;0.6316999793052673;1.0767258405685425
2;0.6998800039291382;0.8828908801078796;0.6431000232696533;1.0563650131225586
3;0.7619199752807617;0.7154542803764343;0.7502999901771545;0.7687981724739075
4;0.8090999722480774;0.5874852538108826;0.7652999758720398;0.7742880582809448
5;0.8414000272750854;0.48732319474220276;0.7638000249862671;0.7302873730659485
6;0.8694000244140625;0.40216413140296936;0.7555000185966492;0.8613961935043335
7;0.8923599720001221;0.3309291899204254;0.7329999804496765;1.0340211391448975
8;0.9138399958610535;0.2670517563819885;0.8385000228881836;0.5430269241333008
9;0.9315599799156189;0.21047519147396088;0.817799985408783;0.6731826066970825
10;0.9437800049781799;0.17322228848934174;0.8248000144958496;0.7319793701171875
11;0.9541599750518799;0.13721145689487457;0.8313000202178955;0.7541660666465759
12;0.961899995803833;0.12081999331712723;0.8331999778747559;0.7633110284805298
13;0.9689000248908997;0.10025549679994583;0.8361999988555908;0.7168514728546143
14;0.9734799861907959;0.0835292860865593;0.8597000241279602;0.6110605597496033
15;0.9763200283050537;0.07588611543178558;0.8346999883651733;0.7262368202209473
16;0.9786800146102905;0.06748727709054947;0.8306000232696533;0.9477798938751221
17;0.9825800061225891;0.05641472712159157;0.8310999870300293;0.8561863303184509
18;0.9836599826812744;0.05330853536725044;0.8299000263214111;1.0524921417236328
19;0.984279990196228;0.051016610115766525;0.8374000191688538;0.8074716329574585
20;0.9864799976348877;0.04658228158950806;0.849399983882904;0.8314197063446045
21;0.9873800277709961;0.04085008427500725;0.8492000102996826;0.901218056678772
22;0.986519992351532;0.04542136192321777;0.8360000252723694;0.8625558614730835
23;0.9884200096130371;0.038870252668857574;0.843500018119812;0.8157888650894165
24;0.9881600141525269;0.040286097675561905;0.8504999876022339;0.8616026639938354
25;0.9914000034332275;0.029143059626221657;0.8568999767303467;0.8524898290634155
26;0.9886599779129028;0.03687455132603645;0.8435999751091003;1.0031452178955078
27;0.9887999892234802;0.038894910365343094;0.8501999974250793;0.8466129899024963
28;0.9915599822998047;0.02757634036242962;0.8632000088691711;0.7823789715766907
29;0.9916800260543823;0.028495844453573227;0.8539999723434448;0.9138360619544983
30;0.9915000200271606;0.029693689197301865;0.8342000246047974;1.065122127532959
31;0.9911800026893616;0.029965100809931755;0.8384000062942505;0.998513400554657
32;0.9929400086402893;0.023798583075404167;0.8539999723434448;1.0281344652175903
33;0.9918199777603149;0.029401665553450584;0.8562999963760376;0.9728307723999023
34;0.9920799732208252;0.02771710976958275;0.8553000092506409;0.8725471496582031
35;0.9935799837112427;0.02233346924185753;0.8579999804496765;0.876234769821167
36;0.9934200048446655;0.023381279781460762;0.8557000160217285;0.8260691165924072
37;0.993179976940155;0.023646725341677666;0.8435999751091003;1.0455527305603027
38;0.9930999875068665;0.025067942216992378;0.8658000230789185;0.8237488269805908
39;0.9943000078201294;0.021805381402373314;0.853600025177002;0.9322534203529358
40;0.9946799874305725;0.01896466128528118;0.855400025844574;0.9701175093650818
41;0.9939799904823303;0.02224004827439785;0.8655999898910522;0.9202516674995422
42;0.9951199889183044;0.018229976296424866;0.8543999791145325;1.0728325843811035
43;0.99235999584198;0.02684040367603302;0.8557000160217285;1.0009671449661255
44;0.9957399964332581;0.01549354288727045;0.8504999876022339;1.065840482711792
45;0.9943600296974182;0.019130218774080276;0.8454999923706055;1.2257909774780273
46;0.9952399730682373;0.01766439527273178;0.8503000140190125;1.0824368000030518
47;0.9944199919700623;0.020354146137833595;0.8539999723434448;0.9154362082481384
48;0.9952399730682373;0.01622064784169197;0.8600999712944031;1.0053666830062866
49;0.9942200183868408;0.020599568262696266;0.8392999768257141;0.9966098666191101
