epoch;accuracy;loss;val_accuracy;val_loss
0;0.12093999981880188;2.3632054328918457;0.16990000009536743;2.2320759296417236
1;0.1640399992465973;2.110842227935791;0.1526000052690506;2.1691648960113525
2;0.18403999507427216;1.9982198476791382;0.2468000054359436;1.8793740272521973
3;0.30428001284599304;1.7824031114578247;0.41769999265670776;1.5481348037719727
4;0.3929400146007538;1.5787705183029175;0.4747999906539917;1.4389476776123047
5;0.4490799903869629;1.455254077911377;0.5220999717712402;1.3207319974899292
6;0.5128399729728699;1.3099528551101685;0.5874000191688538;1.188387393951416
7;0.5862200260162354;1.1461725234985352;0.6179999709129333;1.0945898294448853
8;0.6567999720573425;0.9758845567703247;0.6327999830245972;1.0866906642913818
9;0.7130600214004517;0.8241515755653381;0.675599992275238;0.9583273530006409
10;0.7607399821281433;0.6956610679626465;0.6654999852180481;1.0433964729309082
11;0.8033400177955627;0.5746981501579285;0.70660001039505;0.9397486448287964
12;0.8407800197601318;0.4595666825771332;0.7045000195503235;0.9640707969665527
13;0.8757200241088867;0.3626539707183838;0.7218000292778015;1.0541268587112427
14;0.9011200070381165;0.28967535495758057;0.7278000116348267;1.0116829872131348
15;0.9258000254631042;0.22250840067863464;0.7020000219345093;1.305796504020691
16;0.9399799704551697;0.17906464636325836;0.7276999950408936;1.270408034324646
17;0.9516800045967102;0.1431536078453064;0.7124999761581421;1.2939211130142212
18;0.9588800072669983;0.1270536333322525;0.7192000150680542;1.376668095588684
19;0.9615799784660339;0.11787746846675873;0.7239000201225281;1.381872534751892
20;0.9698200225830078;0.09435538202524185;0.7175999879837036;1.4824223518371582
21;0.9704800248146057;0.09137620776891708;0.7199000120162964;1.6307040452957153
22;0.9753999710083008;0.0775097981095314;0.7312999963760376;1.6333917379379272
23;0.9769799709320068;0.07206778973340988;0.7305999994277954;1.534596562385559
24;0.9776999950408936;0.07113273441791534;0.72079998254776;1.6601980924606323
25;0.9790199995040894;0.06713183969259262;0.7299000024795532;1.5205734968185425
26;0.9820799827575684;0.05790937319397926;0.7152000069618225;1.6538158655166626
27;0.9814199805259705;0.06029261276125908;0.7378000020980835;1.4446991682052612
28;0.9826599955558777;0.05464988946914673;0.7402999997138977;1.4999455213546753
29;0.983519971370697;0.05431916192173958;0.7196999788284302;1.7165875434875488
30;0.9844599962234497;0.05119422450661659;0.7366999983787537;1.6493396759033203
31;0.9849200248718262;0.04845387116074562;0.7279000282287598;1.8621777296066284
32;0.9871199727058411;0.04225325211882591;0.7297999858856201;1.6825884580612183
33;0.9860000014305115;0.046038396656513214;0.7382000088691711;1.683653712272644
34;0.985759973526001;0.047189656645059586;0.7353000044822693;1.4669597148895264
35;0.9886999726295471;0.036202043294906616;0.7276999950408936;1.7663118839263916
36;0.9870399832725525;0.03985511139035225;0.7214999794960022;1.82820725440979
37;0.9882799983024597;0.03784401714801788;0.7164000272750854;1.769950032234192
38;0.9886999726295471;0.0374990813434124;0.7207000255584717;1.7649192810058594
39;0.9883599877357483;0.03830670565366745;0.7378000020980835;1.6674648523330688
40;0.989799976348877;0.03308488428592682;0.7360000014305115;1.701051115989685
41;0.9896600246429443;0.033713165670633316;0.7357000112533569;1.800410509109497
42;0.9891200065612793;0.03478220850229263;0.722599983215332;1.650836706161499
43;0.9911800026893616;0.029174605384469032;0.72079998254776;1.8206710815429688
44;0.9896199703216553;0.032850272953510284;0.7337999939918518;1.7522337436676025
45;0.9912599921226501;0.028600556775927544;0.7318000197410583;1.9066146612167358
46;0.9918599724769592;0.026363717392086983;0.7282999753952026;1.9141178131103516
47;0.9896000027656555;0.03279503062367439;0.7221999764442444;1.8578672409057617
48;0.9910200238227844;0.029740437865257263;0.7232000231742859;1.7957020998001099
49;0.9919000267982483;0.028513388708233833;0.7462999820709229;1.68329918384552
