epoch;accuracy;loss;val_accuracy;val_loss
0;0.3887999951839447;1.7872014045715332;0.2590000033378601;2.8535654544830322
1;0.5811200141906738;1.1683844327926636;0.4187999963760376;1.8277382850646973
2;0.6653000116348267;0.9489898681640625;0.4528000056743622;1.805251121520996
3;0.7219799757003784;0.805662989616394;0.6614000201225281;1.0177876949310303
4;0.7631199955940247;0.6966026425361633;0.6995999813079834;0.9237978458404541
5;0.7902600169181824;0.6118761897087097;0.6398000121116638;1.3859223127365112
6;0.8144999742507935;0.5486310124397278;0.7404000163078308;0.8840892314910889
7;0.8371000289916992;0.4837113320827484;0.7526000142097473;0.8150394558906555
8;0.8552200198173523;0.43183740973472595;0.8170999884605408;0.5641413927078247
9;0.8673200011253357;0.39396554231643677;0.7738999724388123;0.7275545001029968
10;0.8762800097465515;0.3669823706150055;0.8179000020027161;0.5826529264450073
11;0.8878200054168701;0.3308694660663605;0.8112999796867371;0.5784586668014526
12;0.8992400169372559;0.3017679750919342;0.7718999981880188;0.8669491410255432
13;0.9049999713897705;0.28355327248573303;0.8057000041007996;0.6898404955863953
14;0.9097200036048889;0.26524823904037476;0.8116000294685364;0.7428907752037048
15;0.9191799759864807;0.2396802008152008;0.8184999823570251;0.7602670788764954
16;0.9223799705505371;0.22950319945812225;0.8478999733924866;0.53635174036026
17;0.9269400238990784;0.219486802816391;0.840399980545044;0.623774528503418
18;0.9333999752998352;0.2003369778394699;0.8582000136375427;0.5580540895462036
19;0.9345999956130981;0.19299864768981934;0.8345000147819519;0.6659222841262817
20;0.9400799870491028;0.18010205030441284;0.8529000282287598;0.5321692824363708
21;0.940559983253479;0.17758513987064362;0.8553000092506409;0.5264831781387329
22;0.9468399882316589;0.1603027880191803;0.8629999756813049;0.6223548054695129
23;0.9500399827957153;0.15066881477832794;0.8557000160217285;0.525566816329956
24;0.9515799880027771;0.14655420184135437;0.8525000214576721;0.647919237613678
25;0.9518600106239319;0.1473219096660614;0.8385000228881836;0.7368568778038025
26;0.9555400013923645;0.13502933084964752;0.8492000102996826;0.625855565071106
27;0.9565799832344055;0.1338839828968048;0.857699990272522;0.6425804495811462
28;0.9583399891853333;0.12749497592449188;0.8648999929428101;0.5540515780448914
29;0.9595999717712402;0.12679271399974823;0.8738999962806702;0.5456193089485168
30;0.9620199799537659;0.11724357306957245;0.8090000152587891;1.0289535522460938
31;0.963699996471405;0.11336434632539749;0.8555999994277954;0.6241302490234375
32;0.963699996471405;0.11439207941293716;0.8679999709129333;0.5541993379592896
33;0.9638000130653381;0.11240996420383453;0.8637999892234802;0.5729994773864746
34;0.9678000211715698;0.10277601331472397;0.8720999956130981;0.6088669300079346
35;0.9685400128364563;0.1005355566740036;0.8715999722480774;0.6128555536270142
36;0.968720018863678;0.10063446313142776;0.8657000064849854;0.6714240312576294
37;0.9689000248908997;0.09951357543468475;0.8690999746322632;0.5572997331619263
38;0.9691399931907654;0.09850112348794937;0.8733000159263611;0.5621353387832642
39;0.9700199961662292;0.09336049109697342;0.8695999979972839;0.5888038277626038
40;0.971340000629425;0.09284814447164536;0.8766000270843506;0.522940456867218
41;0.9727799892425537;0.08951141685247421;0.864799976348877;0.6303982138633728
42;0.9712399840354919;0.09066516906023026;0.8557999730110168;0.6779308915138245
43;0.972320020198822;0.08921454846858978;0.8622999787330627;0.6766307353973389
44;0.972320020198822;0.08552616834640503;0.8644999861717224;0.7363404035568237
45;0.9743599891662598;0.08319255709648132;0.8830000162124634;0.5126857161521912
46;0.9769399762153625;0.07556912302970886;0.8610000014305115;0.67643141746521
47;0.9748799800872803;0.08283813297748566;0.8618000149726868;0.7481915950775146
48;0.9746800065040588;0.08001026511192322;0.8580999970436096;0.7248033285140991
49;0.9753599762916565;0.08175569027662277;0.8655999898910522;0.6463847756385803
