epoch;accuracy;loss;val_accuracy;val_loss
0;0.3637399971485138;1.77665114402771;0.3237999975681305;1.9001537561416626
0;0.3903599977493286;1.6952987909317017;0.3077000081539154;1.8406271934509277
0;0.3668600022792816;1.6856188774108887;0.4009999930858612;1.50417160987854
1;0.5298399925231934;1.1501930952072144;0.499099999666214;1.3731836080551147
2;0.6070200204849243;0.9836740493774414;0.4153999984264374;2.337648630142212
3;0.6512200236320496;0.8889471888542175;0.5598000288009644;1.1291117668151855
4;0.6833199858665466;0.8104845285415649;0.6090999841690063;0.9925060272216797
5;0.7112399935722351;0.7462347149848938;0.6491000056266785;0.9262972474098206
6;0.7303599715232849;0.6966131329536438;0.6850000023841858;0.8600324392318726
7;0.7516800165176392;0.6502707600593567;0.6126000285148621;1.1213692426681519
8;0.7698799967765808;0.6087496280670166;0.7305999994277954;0.7202463150024414
9;0.785860002040863;0.5673011541366577;0.6919999718666077;0.8880966901779175
10;0.7995799779891968;0.5321570038795471;0.733299970626831;0.7630566358566284
11;0.8122199773788452;0.49966901540756226;0.7491999864578247;0.6941460371017456
12;0.8249199986457825;0.4676613211631775;0.760200023651123;0.6391216516494751
13;0.8356599807739258;0.4397395849227905;0.7391999959945679;0.722873330116272
14;0.8471400141716003;0.41188323497772217;0.7282999753952026;0.8532860279083252
15;0.8555200099945068;0.38705626130104065;0.7440999746322632;0.7497164607048035
16;0.8680599927902222;0.35553863644599915;0.7343999743461609;0.7882609963417053
17;0.8768600225448608;0.33436790108680725;0.7766000032424927;0.6971431374549866
18;0.8835999965667725;0.31544384360313416;0.7565000057220459;0.73161780834198
19;0.8917199969291687;0.2952021062374115;0.777899980545044;0.6173117160797119
20;0.8967400193214417;0.2764963209629059;0.7735000252723694;0.7646291255950928
21;0.906719982624054;0.2560413181781769;0.7768999934196472;0.7982496619224548
22;0.9113399982452393;0.23878222703933716;0.7775999903678894;0.9358846545219421
23;0.9146199822425842;0.23169074952602386;0.7785999774932861;0.8413792252540588
24;0.9211000204086304;0.21525610983371735;0.7906000018119812;0.7149878740310669
25;0.9267399907112122;0.1999705731868744;0.7430999875068665;1.012250304222107
26;0.9308000206947327;0.19119477272033691;0.7667999863624573;0.9487165808677673
27;0.9354599714279175;0.17912818491458893;0.7748000025749207;0.9681026339530945
28;0.9392399787902832;0.169049471616745;0.760699987411499;0.987219512462616
29;0.9399799704551697;0.16745418310165405;0.7860999703407288;0.8897879123687744
30;0.9468200206756592;0.15296554565429688;0.7865999937057495;0.9919597506523132
31;0.9476199746131897;0.14804743230342865;0.7746000289916992;1.0764209032058716
32;0.9518600106239319;0.13901998102664948;0.810699999332428;0.7663425803184509
33;0.953760027885437;0.13229665160179138;0.7904999852180481;1.0045839548110962
34;0.9544600248336792;0.13160130381584167;0.7778000235557556;1.0003602504730225
35;0.9556599855422974;0.12536922097206116;0.7947999835014343;1.0262984037399292
36;0.9572799801826477;0.12336654961109161;0.7904000282287598;1.0258970260620117
37;0.9584800004959106;0.1176719069480896;0.7937999963760376;0.8823806643486023
38;0.9606000185012817;0.11241912096738815;0.7797999978065491;1.155593991279602
39;0.961359977722168;0.10910137742757797;0.8011999726295471;0.8860852718353271
40;0.9637600183486938;0.10617733746767044;0.810699999332428;0.8423452973365784
41;0.9630799889564514;0.10380738228559494;0.7912999987602234;1.2462093830108643
42;0.9641600251197815;0.10262420028448105;0.7935000061988831;0.911660373210907
43;0.9649199843406677;0.10085973888635635;0.7965999841690063;0.8445320129394531
44;0.9679200053215027;0.09142279624938965;0.7670999765396118;1.5816539525985718
45;0.968559980392456;0.09197551757097244;0.7998999953269958;1.0809279680252075
46;0.9708399772644043;0.08594314754009247;0.8001000285148621;0.9956967830657959
47;0.9684000015258789;0.09036651253700256;0.7961999773979187;1.0980546474456787
48;0.971340000629425;0.0832204818725586;0.8026999831199646;1.0505234003067017
49;0.9724000096321106;0.0805390253663063;0.8076000213623047;1.113303542137146
